anime name,name,Birthday,Age,Gender,Blood Type,Height,category
Beelzebub,Kouta Kunieda,,,,,,fictional
Beelzebub,Nene Oomori,Jan 14,16,Female,,,fictional
Beelzebub,Kaoru Jino,May 26,,Male,,,fictional
Beelzebub,Shouji Aizawa,Sep 11,,Male,,,fictional
Beelzebub,Chiaki Tanimura,Nov 7,16,Female,,154,fictional
Beelzebub,Shintarou Natsume,Aug 2,18,Male,,,fictional
Beelzebub,Lamia,,,,,,fictional
Beelzebub,Furcas Rachmaninoff,,,,,,fictional
Beelzebub,Takeshi Shiroyama,Jan 23,17,Male,,,fictional
Beelzebub,Kazuya Yamamura,,16,,,,fictional
Beelzebub,Ichiro Shinjo,Jul 27,17,Male,,,fictional
Beelzebub,Hisaya Miki,Feb 5,15,Male,,,fictional
Beelzebub,Mitsuteru Sakaki,Oct 17,17,Male,,,fictional
Beelzebub,Azusa Fujisaki,,,,,,fictional
Beelzebub,Kaname Izuma,Jan 4,17,Male,,,fictional
Beelzebub,Shizuka Nanami,Aug 16,18,Female,,,fictional
Beelzebub,Reiji Kiriya,,,,,,fictional
Beelzebub,Sachura,,,,,,fictional
Beelzebub,Izabella,,,,,,fictional
Beelzebub,Yolda,,,,,,fictional
Beelzebub,Kaiser de Emperana Beelzebub III,,,,,,fictional
Beelzebub,Shimokawa,,,,,,fictional
Beelzebub,Misaki Oga,Jul 27,19,Female,,,fictional
Beelzebub,Father Oga,,,,,,fictional
Beelzebub,Mother Oga,,,,,,fictional
Beelzebub,Yuka Hanazawa,May 25,16,Female,,158,fictional
Beelzebub,Zenjuuro Saotome,,,,,,fictional
Beelzebub,Ryuuji Sanada,,,,,,fictional
Beelzebub,Ikari,,,,,,fictional
Beelzebub,Shimamura,,,,,,fictional
Beelzebub,Chato,,,,,,fictional
Beelzebub,Nakata,,,,,,fictional
Beelzebub,Galle,,,,,,fictional
Beelzebub,Edda,,,,,,fictional
Beelzebub,Hiromichi Go,Mar 7,,Male,,,fictional
Beelzebub,Ryouko Asuka,Feb 24,,,,,fictional
Beelzebub,Hecadoth,,,,,,fictional
Beelzebub,Naga,,,,,,fictional
Beelzebub,Ittosai Kunieda,,,,,,fictional
Beelzebub,Isafuyu Kashino,,,,,,fictional
Beelzebub,Kaoru Umemiya,Mar 11,,Female,,,fictional
Beelzebub,Ryuuichi Sanada,,,,,,fictional
Beelzebub,Hatakeyama,,,,,,fictional
Beelzebub,Genma Isurugi,,,,,,fictional
Beelzebub,Takumi Sadohara,,,,,,fictional
Beelzebub,Koutarou Mikagami,,,,,,fictional
Beelzebub,Unshou Onizuka,,,,,,fictional
Beelzebub,Kousei Kuroki,,,,,,fictional
Beelzebub,Takumi Dezaki,,,,,,fictional
Beelzebub,Agiel,,,,,,fictional
Beelzebub,Jabberwock,,,,,,fictional
Beelzebub,Behemoth,,,,,,fictional
Doraemon 2005,Masaaki Fukuyama,,,Male,,,fictional
Doraemon 2005,Noramyako,,,Female,,,fictional
Magic Kaito,Spider,,,,,,fictional
Lupin III vs Meitantei Conan,Mira Julietta Vespaland,,,Female,,,fictional
Lupin III vs Meitantei Conan,Keith Dan Stinger,,,Male,,,fictional
Lupin III vs Meitantei Conan,Sakura Aldia Vespaland,,,Female,,,fictional
Lupin III vs Meitantei Conan,Jihl Khaul Vespaland,,,Male,,,fictional
Lupin III vs Meitantei Conan,Gerard Muska Vespaland,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Daisaku Kusama,,12,Male,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Ginrei,,,Female,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Tetsugyu,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Taisou,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Youshi,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Go Gakujin,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Genya,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Alberto,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Shizuo Chuujou,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Kenji Murasame,,,Male,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Ko-Enshaku,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Issei Doujin,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Orosha no Ivan,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Kaei,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Franken Von Fogler,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Shizuma,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Sunny The Magician,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Q-Boss,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Hanzui Konseimaou,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Fitzkarald,,,,,,fictional
Giant Robo THE ANIMATION Chikyuu ga Seishi Suru Hi,Koumei Shokatsuryou,,,Male,,,fictional
Eikoku Koi Monogatari Emma Moldershen,William Jones,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Hakim Atawari,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Eleanor Campbell,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Dorothea Mölders,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Tasha,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Richard Jones,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Grace Jones,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Arthur Jones,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Collin Jones,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Adèle,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Aurelia Jones,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Monica Mildrake,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Viscount Campbell,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Wilhelm Mölders,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Kelly Stowner,,,,,,fictional
Eikoku Koi Monogatari Emma Moldershen,Al,,,,,,fictional
City Hunter 3,Misuzu Moriwaki,,,,,,fictional
City Hunter 3,Gary,,,,,,fictional
City Hunter 3,Noriyuki Ikeda,,,,,,fictional
City Hunter 3,Mei Asaoka,,,,,,fictional
City Hunter 3,Kanako Date,,,,,,fictional
City Hunter 3,Aiko Kamimura,,,,,,fictional
City Hunter 3,Kouichirou Kamimura,,,,,,fictional
City Hunter 3,Haruko Samonji,,,,,,fictional
City Hunter 3,Itaro Samonji,,,,,,fictional
City Hunter 3,Jean Louis Thoreau,,,,,,fictional
City Hunter 3,Hitomi Takano,,,,,,fictional
City Hunter 3,Kei Amamiya,,,,,,fictional
City Hunter 3,Shinzo Yamaoka,,,,,,fictional
City Hunter 3,Tsubaki Yamaoka,,,,,,fictional
City Hunter 3,Kazuhiko Umino,,,,,,fictional
City Hunter 3,Yuki Umino,,,,,,fictional
City Hunter 3,Butler,,,,,,fictional
City Hunter 3,Sophie Silverman,,,,,,fictional
City Hunter 3,Midoriko Sayama,,,,,,fictional
Digimon Adventure,Devimon,,,,,,fictional
Digimon Adventure,Apocalymon,,,,,,fictional
Digimon Adventure,Vamdemon,,,,,,fictional
Digimon Adventure,Etemon,,,,,,fictional
Digimon Adventure,Piemon,,,,,,fictional
Digimon Adventure,Metal Seadramon,,,,,,fictional
Digimon Adventure,Pinocchimon,,,,,,fictional
Digimon Adventure,Mugendramon,,,,,,fictional
Digimon Adventure,Monzaemon,,,,,,fictional
Digimon Adventure,Megaseadramon,,,,,,fictional
Digimon Adventure,PicoDevimon,,,,,,fictional
Digimon Adventure,Leomon,,,,,,fictional
Digimon Adventure,Wizarmon,,,,,,fictional
Digimon Adventure,LadyDevimon,,,,,,fictional
Digimon Adventure,Yukidarumon,,,,,,fictional
Digimon Adventure,Vademon,,,,,,fictional
Digimon Adventure,Pumpmon,,,,,,fictional
Digimon Adventure,Chuumon,,,,,,fictional
Shinigami Bocchan to Kuro Maid 2nd Season,Bocchan,,18,Male,,,fictional
Shinigami Bocchan to Kuro Maid 2nd Season,Alice Lendrott,,18,Female,,,fictional
Shinigami Bocchan to Kuro Maid 2nd Season,Dulles,,,,,,fictional
Shinigami Bocchan to Kuro Maid 2nd Season,Amelia,,,,,,fictional
Shinigami Bocchan to Kuro Maid 2nd Season,Caph,,,,,,fictional
Shinigami Bocchan to Kuro Maid 2nd Season,Zain,,,,,,fictional
Shinigami Bocchan to Kuro Maid 2nd Season,Zachou,,,Male,,,fictional
Bakuten,Shoutarou Futaba,,,Male,,,fictional
Bakuten,Ryouya Misato,,,Male,,,fictional
Bakuten,Masamune Shichigahama,,,,,,fictional
Bakuten,Koutarou Watari,,,,,,fictional
Bakuten,Keisuke Tsukidate,,,,,,fictional
Bakuten,Nagayoshi Onagawa,,,,,,fictional
Bakuten,Mashiro Tsukiyuki,,,,,,fictional
Bakuten,Hideo Oominato,,,,,,fictional
Bakuten,Youjirou Mutsu,,,,,,fictional
Bakuten,Kyouichi Ryuugamori,,,,,,fictional
Bakuten,Shunsuke Azuma,,,,,,fictional
Bakuten,Shuusaku Shida,,,,,,fictional
Bakuten,Asawo Kurikoma,,,,,,fictional
Bakuten,Ayumi Futaba,,,,,,fictional
Bakuten,Shuuji Mabuchi,,,,,,fictional
D4DJ First Mix,Rinku Aimoto,Jun 30,,Female,O,,fictional
D4DJ First Mix,Maho Akashi,Sep 20,,Female,A,,fictional
D4DJ First Mix,Rei Togetsu,Oct 30,,Female,O,,fictional
D4DJ First Mix,Muni Oonaruto,Mar 3,,Female,B,,fictional
D4DJ First Mix,Kyouko Yamate,Apr 27,,Female,B,,fictional
D4DJ First Mix,Noa Fukushima,Oct 9,,Female,A,,fictional
D4DJ First Mix,Ibuki Niijima,Apr 10,,Female,A,,fictional
D4DJ First Mix,Towa Hanamaki,Jan 30,,Female,O,,fictional
D4DJ First Mix,Saki Izumo,May 10,,Female,AB,,fictional
D4DJ First Mix,Yuka Jennifer Sasago,Dec 5,,Female,A,,fictional
D4DJ First Mix,Ryuujin Kofune,,,,,,fictional
D4DJ First Mix,Shinobu Inuyose,Feb 4,,Female,A,,fictional
D4DJ First Mix,Shano Himegami,,,,,,fictional
D4DJ First Mix,Airi Amano,,,,,,fictional
D4DJ First Mix,Esora Shimizu,Sep 9,,Female,A,,fictional
D4DJ First Mix,Kuu Mitsuhashi,,,,,,fictional
D4DJ First Mix,Dennojou Inuyose,,,,,,fictional
D4DJ First Mix,Mana Kase,,,,,,fictional
D4DJ First Mix,Haruki Kaibara,,,,,,fictional
D4DJ First Mix,Touka Takao,,,,,,fictional
D4DJ First Mix,Misamisa,,,,,,fictional
D4DJ First Mix,Rika Seto,Aug 30,,Female,,,fictional
D4DJ First Mix,Marika Mizushima,Jul 30,,Female,,,fictional
D4DJ First Mix,Saori Hidaka,Nov 27,,Female,,,fictional
D4DJ First Mix,Dalia Matsuyama,Jun 1,,Female,,,fictional
D4DJ First Mix,Tsubaki Aoyagi,Jan 7,,Female,,,fictional
D4DJ First Mix,Nagisa Tsukimiyama,Aug 15,,Female,,,fictional
D4DJ First Mix,Hiiro Yano,Mar 23,,Female,,,fictional
D4DJ First Mix,Aoi Miyake,Jul 7,,Female,,,fictional
D4DJ First Mix,Miyuu Sakurada,Dec 14,,Female,,,fictional
D4DJ First Mix,Haruna Kasuga,May 25,,Female,,,fictional
D4DJ First Mix,Kurumi Shiratori,Nov 12,,Female,,,fictional
D4DJ First Mix,Miiko Takeshita,Feb 22,,Female,,,fictional
D4DJ First Mix,Wooser,,,Male,,,fictional
Baki Dai Raitaisaihen,Kozue Matsumoto,,,,,,fictional
Baki Dai Raitaisaihen,Mohammad Alai Jr,,,,,,fictional
Baki Dai Raitaisaihen,Kaoru Hanayama,,,,,,fictional
Baki Dai Raitaisaihen,Doppo Orochi,,,,,,fictional
Baki Dai Raitaisaihen,Jack Hammer,,,,,,fictional
Baki Dai Raitaisaihen,Chiharu Shiba,,,,,,fictional
Baki Dai Raitaisaihen,Gouki Shibukawa,,,,,,fictional
Baki Dai Raitaisaihen,Mitsunari Tokugawa,,,Male,,,fictional
Baki Dai Raitaisaihen,Kaiou Retsu,,,Male,,,fictional
Baki Dai Raitaisaihen,Hector Doyle,,,,,,fictional
Baki Dai Raitaisaihen,Speck,,,,,,fictional
Baki Dai Raitaisaihen,Mohammad Alai,,,,,,fictional
Baki Dai Raitaisaihen,Kaio Jo,,,,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Chika Takami,Aug 1,,Female,B,157,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Riko Sakurauchi,Sep 19,16,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Kanan Matsuura,Feb 10,17,Female,O,162,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Dia Kurosawa,Jan 1,17,Female,A,162,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,You Watanabe,Apr 17,,Female,AB,"Aries
Height",fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Yoshiko Tsushima,Jul 13,,Female,O,156,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Hanamaru Kunikida,Mar 4,,Female,O,152,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Mari Ohara,Jun 13,,Female,AB,163,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Ruby Kurosawa,Sep 21,15,Female,A,154,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Shima Takami,,,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Leah Kazuno,Dec 12,,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Sarah Kazuno,May 4,,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Mito Takami,,,,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Shiitake,,,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Tsuki Watanabe,,,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Yoshimi,,,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Mari no Haha,,,Female,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Josei Kankoukyaku A,,,,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Josei Kankoukyaku B,,,,,,fictional
Love Live Sunshine The School Idol Movie Over the Rainbow,Josei Kankoukyaku C,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Chtholly Nota Seniorious,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Willem Kmetsch,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Nephren Ruq Insania,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Ithea Myse Valgulious,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Nopht Keh Desperatio,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Tiat Siba Igleo,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Collon Rin Purgatrio,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Pannibal Nox Katena,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Nygglatho,,21,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Phyracorlybia Dorio,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Elq Hrqstn,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Almita,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Lillia Aspley,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Almaria Duffner,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Lakhesh Nyx Seniorious,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Grick Graycrack,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Souwong Kandel,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Limeskin,,,,,,fictional
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka,Margomedari Brompton,,,,,,fictional
Flip Flappers,Papika,,,Female,,,fictional
Flip Flappers,Cocona Cocomine,Aug 17,,Female,,,fictional
Flip Flappers,Yuyu,,,,,,fictional
Flip Flappers,Yayaka,,,,,,fictional
Flip Flappers,Salt,,,,,,fictional
Flip Flappers,TT-392,,,,,,fictional
Flip Flappers,Uexküll,,,,,,fictional
Flip Flappers,Iroha Irodori,,,,,,fictional
Flip Flappers,Nyunyu,,,,,,fictional
Flip Flappers,Cocona's grandma,,,,,,fictional
Flip Flappers,Welwitschia,,,,,,fictional
Flip Flappers,OO-303,,,,,,fictional
Flip Flappers,Hoken no Sensei,,,,,,fictional
Flip Flappers,Daishinkan,,,,,,fictional
Meitantei Conan Gouka no Himawari,Natsumi Miyadai,,,Female,,,fictional
Meitantei Conan Gouka no Himawari,Kouji Azuma,,,Male,,,fictional
Meitantei Conan Gouka no Himawari,Kumiko Kishi,,,Female,,,fictional
Meitantei Conan Gouka no Himawari,Ishimine Taizou,,,Male,,,fictional
Meitantei Conan Gouka no Himawari,Umeno,,,Female,,,fictional
Meitantei Conan Gouka no Himawari,Hideo Haraguchi,,,Male,,,fictional
Meitantei Conan Gouka no Himawari,Zengo Gotou,,,Male,,,fictional
Udon no Kuni no Kiniro Kemari,Poko,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Souta Tawara,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Sae Fujiyama,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Shunsuke Fujiyama,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Kaeru,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Hiroshi Nagatsuma,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Mother Nakajima,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Gorou Hamada,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Gaogao-chan,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Shinobu Nakajima,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Nozomi Tanaka,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Yukie Saeki,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Fumi Yoshioka,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Father Nakajima,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Manabu Saeki,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Mai Tanaka,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Father Tawara,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Mother Tawara,,,,,,fictional
Udon no Kuni no Kiniro Kemari,Vice Governor,,,,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Rory Mercury,,961-965,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Lelei la Lelena,,16-20,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Tuka Luna Marceau,,165,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Piña Co Lada,,19-23,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Youji Itami,,33-37,Male,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Shino Kuribayashi,,24-28,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Arpeggio el Lalena,,,,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Tyuule,,,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Akira Yanagida,,,Male,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Hamilton Uno Ror,,17,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Bozes Ko Palesti,,18,Female,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Zolzal El Caesar,,,Male,,,fictional
GATE Jieitai Kanochi nite Kaku Tatakaeri 2,Sherry Tueli,,,Female,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Nagate Tanikaze,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Izana Shinatose,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Tsumugi Shiraui,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Yuhata Midorikawa,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Lala Hiyama,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Ren Honoka,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Mozuku Kunato,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Norio Kunato,,,,,,fictional
Sidonia no Kishi Daikyuu Wakusei Seneki,Ittan Samari,,,,,,fictional
Free Eternal Summer,Chigusa Hanamura,,,,,,fictional
Free Eternal Summer,Hayato Shigino,,,,,,fictional
Free Eternal Summer,Tadanori Sera,,,,,,fictional
Free Eternal Summer,Ran Tachibana,,,,,,fictional
Free Eternal Summer,Ren Tachibana,,,,,,fictional
Panty  Stocking with Garterbelt,Panty Anarchy,,,Female,,,fictional
Panty  Stocking with Garterbelt,Stocking Anarchy,,,Female,,,fictional
Panty  Stocking with Garterbelt,Garterbelt,,,,,,fictional
Panty  Stocking with Garterbelt,Briefers Rock,,,Male,,,fictional
Panty  Stocking with Garterbelt,Chuck,,,,,,fictional
Panty  Stocking with Garterbelt,Queen Barby,,,,,,fictional
Panty  Stocking with Garterbelt,Portschach,,,,,,fictional
Panty  Stocking with Garterbelt,Daten City High School Principal,,,,,,fictional
Panty  Stocking with Garterbelt,Secret Speedo Star,,,,,,fictional
Panty  Stocking with Garterbelt,Oscar H. Genius,,,,,,fictional
Panty  Stocking with Garterbelt,Kneesocks Demon,,,,,,fictional
Panty  Stocking with Garterbelt,Scanty Demon,,,,,,fictional
Panty  Stocking with Garterbelt,Terao,,,,,,fictional
Panty  Stocking with Garterbelt,Hell Pound,,,,,,fictional
Panty  Stocking with Garterbelt,Vomit Monster,,,,,,fictional
Panty  Stocking with Garterbelt,Fastener,,,,,,fictional
Panty  Stocking with Garterbelt,Femitron,,,,,,fictional
Panty  Stocking with Garterbelt,Masculimus Surprise,,,,,,fictional
Panty  Stocking with Garterbelt,Mr. Husband Petter,,,,,,fictional
Panty  Stocking with Garterbelt,Tom Croose,,,,,,fictional
Panty  Stocking with Garterbelt,Corset,,,,,,fictional
Panty  Stocking with Garterbelt,Crazy Crazy Cabbie,,,,,,fictional
Panty  Stocking with Garterbelt,Mr. Abrams,,,Male,,,fictional
Panty  Stocking with Garterbelt,Patrick Fagry,,,,,,fictional
Panty  Stocking with Garterbelt,Saibanchou,,,,,,fictional
Shiki,Natsuno Yuuki,Dec 15,15,Male,,,fictional
Shiki,Seishin Muroi,,32,Male,,,fictional
Shiki,Sunako Kirishiki,,13,Female,,,fictional
Shiki,Akira Tanaka,,,,,,fictional
Shiki,Megumi Shimizu,Aug 26,15,Female,,,fictional
Shiki,Tooru Mutou,,18,Male,,,fictional
Shiki,Kaori Tanaka,,,,,,fictional
Shiki,Seishirou Kirishiki,,,Male,,,fictional
Shiki,Chizuru Kirishiki,,,Female,,,fictional
Shiki,Masao Murasako,,17,Male,,,fictional
Shiki,Mikiyasu Yasumori,,,,,,fictional
Shiki,Ikumi Itou,,,,,,fictional
Shiki,Father Ozaki,,,,,,fictional
Shiki,Tomio Ookawa,,,,,,fictional
Shiki,Aoi Mutou,,,,,,fictional
Shiki,Shizuka Matsuo,,,,,,fictional
Shiki,Father Yuuki,,,,,,fictional
Shiki,Azusa Koide,,,,,,fictional
Shiki,Kyouko Ozaki,,,,,,fictional
Shiki,Midori Kunihiro,,,,,,fictional
Shiki,Takae Ozaki,,,,,,fictional
Shiki,Setsuko Yasumori,,,,,,fictional
Shiki,Yasuyuki Ootsuka,,,,,,fictional
Shiki,Atsushi Ookawa,,,,,,fictional
Shiki,Munehide Murasako,,,,,,fictional
Shiki,Yasuyo Hashiguchi,,,,,,fictional
Shiki,Yoshie Kurahashi,,,,,,fictional
Shiki,Yuki Shiomi,,,,,,fictional
Shiki,Hirosawa,,,,,,fictional
Shiki,Tamotsu Mutou,,,,,,fictional
Shiki,Chizuko Murasako,,,,,,fictional
Shiki,Satoko Izaki,,,,,,fictional
Yumeiro Ptissire,Ichigo Amano,Jan 5,14-16,Female,O,152,fictional
Yumeiro Ptissire,Makoto Kashino,Apr 18,14-16,Male,B,160,fictional
Yumeiro Ptissire,Sennosuke Andou,Feb 25,14,Male,A,175,fictional
Yumeiro Ptissire,Satsuki Hanabusa,Oct 2,14,Male,AB,167,fictional
Yumeiro Ptissire,Caramel,,,Female,,,fictional
Yumeiro Ptissire,Café,,,Male,,,fictional
Yumeiro Ptissire,Henri Lucas,Feb 14,26,Male,O,178,fictional
Yumeiro Ptissire,Rumi Katou,Jun 11,14,Female,B,158,fictional
Yumeiro Ptissire,Natsume Amano,,,Female,,,fictional
Yumeiro Ptissire,Queen of the Sweet Spirits,,,Female,,,fictional
Yumeiro Ptissire,Mari Tennouji,Nov 2,17,Female,A,165,fictional
Yumeiro Ptissire,Miya Koshiro,Apr 14,15,Female,,,fictional
Yumeiro Ptissire,Lemon Yamagishi,,,Female,,,fictional
Yumeiro Ptissire,Mint,,,,,,fictional
Yumeiro Ptissire,Natsuki Aragaki,Aug 16,16,Female,O,167,fictional
Yumeiro Ptissire,Mika Chinen,Jul 11,16,Female,B,160,fictional
Yumeiro Ptissire,Ricardo Benigni,,,,,,fictional
Yumeiro Ptissire,Kanako Koizumi,,,,,,fictional
Toaru Kagaku no Railgun,Miho Juufuku,,,,,,fictional
Toaru Kagaku no Railgun,Wataru Kurozuma,,,,,,fictional
Toaru Kagaku no Railgun,Daigo,,,,,,fictional
Toaru Kagaku no Railgun,Woman Gang Boss,,,,,,fictional
Toaru Kagaku no Railgun,Kounoe,,,,,,fictional
Toaru Kagaku no Railgun,Hatsuya Kaitabi,,,,,,fictional
Mariasama ga Miteru 3rd Season OVA,Yumi Fukuzawa,,15-17,Female,,,fictional
Mariasama ga Miteru 3rd Season OVA,Rei Hasekura,,,,,,fictional
Mariasama ga Miteru 3rd Season OVA,Touko Matsudaira,,,,,,fictional
Mariasama ga Miteru 3rd Season OVA,Youko Mizuno,,,,,,fictional
