Category,Name,Height,Pro1,pro2
241671,Marco Rocha,182.88,PT,Santa Clara,211
241671,S. Colombi,187.96,IT,Carpi,211
241671,Unai Medina,177.8,ES,CD Numancia,211
241671,Jair,177.8,BR,Newcastle Jets,211
241671,J. Lynch,185.42,gb-wls,Queens Park Rangers,211
241671,C. Fai,167.64,CM,Standard de Liège,211
241671,M. Rygaard,177.8,DK,FC Nordsjælland,211
241671,M. Djenepo,177.8,ML,Standard de Liège,211
241671,M. Männel,182.88,DE,FC Erzgebirge Aue,211
241671,M. Dawson,187.96,GB,Nottingham Forest,211
241671,Cristian López,185.42,ES,Angers SCO,211
241671,A. Esiti,182.88,NG,KAA Gent,211
241671,O. Govea,175.26,MX,Royal Antwerp FC,211
241671,Eduardo Fonseira,190.5,BR,Botafogo,211
241671,R. Beerens,172.72,NL,Vitesse,211
241671,Sebas Coris,182.88,ES,Gimnàstic de Tarragona,211
241671,B. Róchez,182.88,HN,CD Nacional,211
241671,Carlos Martínez,187.96,ES,Real Oviedo,211
241671,Cao Yunding,172.72,CN,Shanghai Greenland Shenhua FC,211
241671,Eguaras,180.34,ES,Real Zaragoza,211
241671,O. Pérez,172.72,MX,Pachuca,211
241671,J. Siebenhandl,182.88,AT,SK Sturm Graz,211
241671,A. Kolomeytsev,182.88,RU,Lokomotiv Moscow,211
241671,Crivellaro,182.88,BR,CD Feirense,211
241671,L. Lollo,180.34,IT,Empoli,211
241671,S. Maguire,175.26,IE,Preston North End,211
241671,Cafú,182.88,PT,Legia Warszawa,211
241671,Zapater,180.34,ES,Real Zaragoza,211
241671,J. Botaka,182.88,cg,Sint-Truidense VV,211
241671,J. Böðvarsson,190.5,IS,Reading,211
241671,N. Sarenren Bazee,182.88,NG,Hannover 96,211
241671,R. Bianco,180.34,IT,Perugia,211
241671,O. Adın,175.26,TR,Antalyaspor,211
241671,A. Pešić,190.5,RS,Al Ittihad,211
241671,G. Hendrickx,175.26,BE,Sporting de Charleroi,211
241671,J. Hochscheidt,180.34,DE,FC Erzgebirge Aue,211
241671,J. Cabezas,182.88,CO,Houston Dynamo,211
241671,Jony Reitosa,175.26,BR,Ceará Sporting Club,211
241671,P. Šteinbors,190.5,LV,Arka Gdynia,211
241671,K. Çörekçi,172.72,TR,Trabzonspor,211
241671,J. Murphy,172.72,GB,Cardiff City,211
241671,R. Gagliolo,180.34,IT,Parma,211
241671,D. Solanke,187.96,GB,Liverpool,211
241671,F. Sacko,177.8,ML,Vitória Guimarães,211
241671,J. Sýkora,170.18,CZ,SK Slavia Praha,211
241671,D. de Buen,182.88,MX,Santos Laguna,211
241671,F. Veseli,182.88,AL,Empoli,211
241671,A. González,177.8,VE,Elche CF,211
241671,D. John,177.8,gb-wls,Swansea City,211
241671,D. Ousted,193.04,DK,DC United,211
241671,A. Preciado,182.88,EC,Santos Laguna,211
241671,Filipe Chaby,175.26,PT,Os Belenenses,211
241671,F. Torijano,182.88,CO,Deportes Tolima,211
241671,J. Valenzuela,177.8,MX,Club Tijuana,211
241671,Barbosaldinho,185.42,BR,Chapecoense,211
241671,Santi Comesaña,182.88,ES,Rayo Vallecano,211
241671,Luís Machado,167.64,PT,CD Feirense,211
241671,Han Chan Hee,180.34,KR,Jeonnam Dragons,211
241671,D. Geiger,172.72,DE,TSG 1899 Hoffenheim,211
241671,F. Bradarić,185.42,HR,Cagliari,211
241671,L. Figueroa,177.8,CL,CD Universidad de Concepción,211
241671,K. Stuhr-Ellegaard,195.58,DK,IF Elfsborg,211
241671,F. Zampano,177.8,IT,Frosinone,211
241671,U. Hünemeier,187.96,DE,SC Paderborn 07,211
241671,A. Canelo,180.34,AR,Deportivo Toluca,211
241671,F. Ogier,182.88,FR,Clermont Foot 63,211
241671,Luiz Antônio,182.88,BR,Al Shabab,211
241671,J. Maclaren,177.8,AU,Hibernian,211
241671,G. Þórarinsson,182.88,IS,IFK Norrköping,211
241671,B. Leroy,182.88,FR,AC Ajaccio,211
241671,M. Sampirisi,187.96,IT,Crotone,211
241671,C. Higuita,175.26,CO,Orlando City SC,211
241671,Wilson Manafá,175.26,PT,Portimonense SC,211
241671,B. Barišić,185.42,HR,Rangers FC,211
241671,João Lucas,180.34,PT,Santa Clara,211
241671,V. Kadlec,180.34,CZ,Sparta Praha,211
241671,S. Lundevall,177.8,SE,IF Elfsborg,211
241671,Alberto Benito,175.26,ES,Real Zaragoza,211
241671,H. Mendyl,177.8,MA,FC Schalke 04,211
241671,J. Paintsil,167.64,GH,KRC Genk,211
241671,T. Martínez,172.72,AR,Houston Dynamo,211
241671,M. Thorsby,185.42,NO,SC Heerenveen,211
241671,B. Berisha,182.88,XK,Sanfrecce Hiroshima,211
241671,Ramón Folch,182.88,ES,Real Oviedo,211
241671,S. Janko,177.8,CH,Nottingham Forest,211
241671,Nano,172.72,ES,CD Tenerife,211
241671,C. Ganea,175.26,RO,Athletic Club de Bilbao,211
241671,Braga,180.34,PT,CD Aves,211
241671,A. Hutton,185.42,gb-sct,Aston Villa,211
241671,G. Campi,193.04,AR,Estudiantes de La Plata,211
241671,De las Cuevas,175.26,ES,Córdoba CF,211
241671,A. Feick,177.8,DE,1. FC Heidenheim 1846,211
241671,Edson Farias,175.26,BR,CD Feirense,211
241671,Lucas Possignolo,185.42,BR,Portimonense SC,211
241671,G. Makaridze,190.5,GE,Rio Ave FC,211
241671,Kim Bo Kyung,177.8,KR,Kashiwa Reysol,211
241671,M. Michel,187.96,FR,AJ Auxerre,211
241671,O. Kemen,177.8,FR,Olympique Lyonnais,211
241671,M. Saito,170.18,JP,Kawasaki Frontale,211
241671,M. Kelemen,187.96,SK,Jagiellonia Białystok,211
241671,Lourival Dinisco,187.96,BR,Paraná,211
241671,Jairo Farnias,177.8,BR,Internacional,211
241671,P. Anton,182.88,RO,,211
241671,S. Popov,185.42,BG,Kasimpaşa SK,211
241671,Y. Kakitani,177.8,JP,Cerezo Osaka,211
241671,E. Rolland,182.88,FR,KV Kortrijk,211
241671,G. Suazo,175.26,CL,Colo-Colo,211
241671,E. Falkenburg,187.96,NL,ADO Den Haag,211
241671,L. Landre,182.88,FR,Nîmes Olympique,211
241671,S. Vergini,190.5,AR,Bursaspor,211
241671,Carlos Gutiérrez,193.04,ES,CD Numancia,211
241671,J. Bokila,187.96,cg,Akhisar Belediyespor,211
241671,T. Kristensen,187.96,DK,Brisbane Roar,211
241671,G. Bellusci,182.88,IT,Palermo,211
241671,H. Nielsen,187.96,NO,Fortuna Düsseldorf,211
241671,C. Ramirez,187.96,US,Los Angeles FC,211
241671,D. Cabrera,180.34,MX,U.N.A.M.,211
241671,G. Mackay-Steven,172.72,gb-sct,Aberdeen,211
241671,F. Platte,190.5,DE,SV Darmstadt 98,211
241671,P. Pentke,190.5,DE,SSV Jahn Regensburg,211
241671,M. Liendl,175.26,AT,Wolfsberger AC,211
241671,F. Seymour,175.26,CL,Universidad de Chile,211
241671,R. Ripart,180.34,FR,Nîmes Olympique,211
241671,Gerard Valentín,175.26,ES,Deportivo de La Coruña,211
241671,F. Schultz,172.72,CL,Universidad de Chile,211
241671,L. Trałka,185.42,PL,Lech Poznań,211
241671,A. Dona Ndoh,185.42,CM,Chamois Niortais Football Club,211
241671,M. Yattara,185.42,GN,AJ Auxerre,211
241671,R. Nelson,175.26,GB,TSG 1899 Hoffenheim,211
241671,M. Torrén,175.26,AR,Argentinos Juniors,211
241671,S. Kerk,182.88,DE,1. FC Nürnberg,211
241671,B. Davies,185.42,GB,Preston North End,211
241671,Iago,187.96,BR,Moreirense FC,211
241671,Victor Fachinhas,182.88,BR,Ceará Sporting Club,211
241671,K. Leerdam,177.8,SR,Seattle Sounders FC,211
241671,Javi Ros,172.72,ES,Real Zaragoza,211
241671,C. Şahin,177.8,TR,FC St. Pauli,211
241671,M. Matos,180.34,AR,Atlético Tucumán,211
241671,William,175.26,BR,Deportivo Toluca,211
241671,J. Delaplace,167.64,FR,FC Lorient,211
241671,C. Janker,185.42,DE,FC Augsburg,211
241671,B. Heynen,182.88,BE,KRC Genk,211
241671,Bismark,170.18,BR,Al Qadisiyah,211
241671,Ortuño,182.88,ES,Albacete BP,211
241671,M. Azira,177.8,UG,Montreal Impact,211
241671,J. Rodríguez,187.96,AR,Club Atlético Banfield,211
241671,F. González,177.8,AR,Club Atlético Tigre,211
241671,M. Falzerano,167.64,IT,Venezia FC,211
241671,C. Ascues,187.96,PE,Orlando City SC,211
241671,Akapo,177.8,GQ,SD Huesca,211
241671,M. Friedrich,193.04,DE,1. FC Union Berlin,211
241671,David Fernández,185.42,ES,AD Alcorcón,211
241671,R. Ziegler,182.88,CH,FC Dallas,211
241671,A. Ábalos,165.1,AR,Club Deportes Temuco,211
241671,V. Sarı,182.88,TR,Kasimpaşa SK,211
241671,D. Keet,182.88,ZA,,211
241671,N. Leyes,180.34,AR,Atlético Tucumán,211
241671,P. Hatzidiakos,180.34,GR,AZ Alkmaar,211
241671,J. Makengo,177.8,FR,OGC Nice,211
241671,D. Opare,175.26,GH,Royal Antwerp FC,211
241671,D. Schmidt,187.96,DE,Holstein Kiel,211
241671,L. Castaignos,187.96,NL,Sporting CP,211
241671,R. Azeez,170.18,NG,CD Lugo,211
241671,D. Antolić,180.34,HR,Legia Warszawa,211
241671,D. Jevtić,182.88,CH,Lech Poznań,211
241671,Y. Kobayashi,182.88,JP,SC Heerenveen,211
241671,E. Seka,185.42,GN,AS Nancy Lorraine,211
241671,M. Volta,182.88,IT,Benevento,211
241671,Aridane,185.42,ES,CA Osasuna,211
241671,B. Schenkeveld,185.42,NL,Melbourne City FC,211
241671,Allan Ardaújo,177.8,BR,América FC (Minas Gerais),211
241671,M. Bero,182.88,SK,Vitesse,211
241671,C. Chantôme,180.34,FR,Red Star FC,211
241671,D. Hoesen,185.42,NL,San Jose Earthquakes,211
241671,A. Machado,180.34,PA,Houston Dynamo,211
241671,Rodolfo,170.18,BR,Al Hazem,211
241671,M. Targett,182.88,GB,Southampton,211
241671,R. Dwamena,185.42,GH,Levante UD,211
241671,K. Laribi,175.26,TN,Hellas Verona,211
241671,Bruno Nascimento,187.96,BR,CD Feirense,211
241671,J. Souttar,187.96,gb-sct,Heart of Midlothian,211
241671,L. Faravelli,177.8,AR,Gimnasia y Esgrima La Plata,211
241671,O. Okwonkwo,180.34,NG,Bologna,211
241671,D. Zuma,170.18,ZA,Kaizer Chiefs,211
241671,J. Busk,187.96,DK,1. FC Union Berlin,211
241671,D. Delgado,185.42,CO,Deportivo Cali,211
241671,N. Mihajlović,172.72,RS,SC Heerenveen,211
241671,Lucas Áfrico,187.96,BR,Clube Sport Marítimo,211
241671,D. Lévêque,182.88,FR,PAOK,211
241671,R. Himmelmann,187.96,DE,FC St. Pauli,211
241671,Y. Kashiwagi,175.26,JP,Urawa Red Diamonds,211
241671,A. Rrahmani,193.04,XK,Dinamo Zagreb,211
241671,P. Sagna,182.88,SN,Os Belenenses,211
241671,J. Archer,190.5,gb-sct,Millwall,211
241671,M. Pedersen,180.34,NO,Strømsgodset IF,211
241671,P. Helland,185.42,NO,Rosenborg BK,211
241671,Y. Moreno,175.26,CO,Club León,211
241671,K. Hämäläinen,187.96,FI,Legia Warszawa,211
241671,S. Pocognoli,182.88,BE,Standard de Liège,211
241671,G. Leadbitter,177.8,GB,Middlesbrough,211
241671,H. Quiñones,177.8,CO,América de Cali,211
241671,Ansel Barnisco,182.88,BR,Paraná,211
241671,I. El Adoua,187.96,MA,CD Aves,211
241671,J. Angulo,180.34,CO,Deportivo Cali,211
241671,J. Berthomier,177.8,FR,ESTAC Troyes,211
241671,E. Rolón,177.8,AR,Genoa,211
241671,A. Frączczak,182.88,PL,Pogoń Szczecin,211
241671,R. Wolski,180.34,PL,Lechia Gdańsk,211
241671,J. Pearce,185.42,GB,Charlton Athletic,211
241671,N. Moro,182.88,HR,Dinamo Zagreb,211
241671,B. Aouacheria,182.88,FR,Moreirense FC,211
241671,J. McEachran,177.8,GB,Brentford,211
241671,P. Wszołek,185.42,PL,Queens Park Rangers,211
241671,L. Baker,182.88,GB,Leeds United,211
241671,Alfonso Herrero,182.88,ES,Real Oviedo,211
241671,A. Măţel,175.26,RO,Dinamo Zagreb,211
241671,K. Rosenberry,172.72,US,Philadelphia Union,211
241671,L. Thy,182.88,DE,BB Erzurumspor,211
241671,Koo Ja Ryong,182.88,KR,Suwon Samsung Bluewings,211
241671,D. Fry,190.5,GB,Middlesbrough,211
241671,R. Leeuwin,187.96,NL,Odense Boldklub,211
241671,R. Fernández,182.88,CL,Al Fayha,211
241671,A. Timofeev,185.42,RU,Spartak Moscow,211
241671,Rodrigo Pinho,185.42,BR,Clube Sport Marítimo,211
241671,H. Vaca,167.64,BO,,211
241671,J. Worrall,190.5,GB,Rangers FC,211
241671,A. El Jadeyaoui,177.8,MA,Grenoble Foot 38,211
241671,M. Eriksson,177.8,SE,San Jose Earthquakes,211
241671,Y. Kalfa,175.26,SY,Al Hazem,211
241671,C. Vilches,182.88,CL,Universidad de Chile,211
241671,C. Dessers,185.42,BE,FC Utrecht,211
241671,A. Kara,185.42,TR,Bursaspor,211
241671,C. Dunkley,187.96,GB,Wigan Athletic,211
241671,F. Deli,182.88,IT,Foggia,211
241671,Jefferson Santos,193.04,BR,GD Chaves,211
241671,Kim Seung Dae,175.26,KR,Pohang Steelers,211
241671,M. Mancienne,185.42,GB,New England Revolution,211
241671,C. Gardner,175.26,GB,Birmingham City,211
241671,M. Danielson,193.04,SE,Djurgårdens IF,211
241671,A. Seculin,190.5,IT,Chievo Verona,211
241671,O. Hüsing,193.04,DE,FC Hansa Rostock,211
241671,A. Totovytskyi,187.96,UA,Shakhtar Donetsk,211
241671,Fede Vico,167.64,ES,Granada CF,211
241671,R. Robayo,182.88,CO,Deportes Tolima,211
241671,M. Gori,177.8,IT,Frosinone,211
241671,Miguel Torres,185.42,ES,Málaga CF,211
241671,Montoro,180.34,ES,Granada CF,211
241671,N. Paz,193.04,AR,Bologna,211
241671,U. Uçar,180.34,TR,Medipol Başakşehir FK,211
241671,D. Blum,182.88,DE,UD Las Palmas,211
241671,M. Hefele,193.04,DE,Nottingham Forest,211
241671,C. Bieler,177.8,AR,San Martin de Tucumán,211
241671,S. Johnson,190.5,US,New York City FC,211
241671,K. Coulibaly,198.12,ML,FC Nantes,211
241671,Saúl,182.88,ES,Deportivo de La Coruña,211
241671,I. Dia,172.72,SN,Yeni Malatyaspor,211
241671,B. Myhill,190.5,gb-wls,West Bromwich Albion,211
241671,D. Kuciak,193.04,SK,Lechia Gdańsk,211
241671,Pablo Marí,190.5,ES,Deportivo de La Coruña,211
241671,Moon Seon Min,172.72,KR,Incheon United FC,211
241671,K. Steppe,182.88,BE,Sint-Truidense VV,211
241671,C. Insaurralde,182.88,AR,Club América,211
241671,J. Domínguez,172.72,CO,Millonarios FC,211
241671,L. Gregory,187.96,GB,Millwall,211
241671,M. Mittelstädt,177.8,DE,Hertha BSC,211
241671,M. Romero,177.8,AR,PSV,211
241671,D. Damjanović,187.96,ME,Suwon Samsung Bluewings,211
241671,Alam Basteirinho,182.88,BR,Santos,211
241671,Lee Seung Woo,172.72,KR,Hellas Verona,211
241671,N. Gorosito,185.42,AR,Albacete BP,211
241671,M. Trávník,175.26,CZ,,211
241671,G. Gardner,185.42,GB,Birmingham City,211
241671,Lee Seung Gi,177.8,KR,Jeonbuk Hyundai Motors,211
241671,C. Forsyth,187.96,gb-sct,Derby County,211
241671,D. Lenihan,187.96,IE,Blackburn Rovers,211
241671,F. Klein,182.88,AT,FK Austria Wien,211
241671,A. Weber,190.5,FR,Stade Brestois 29,211
241671,F. Haugen,182.88,NO,SK Brann,211
241671,T. Bruns,177.8,NL,Vitesse,211
241671,C. González,182.88,PY,U.N.A.M.,211
241671,M. Coronel,180.34,AR,Gimnasia y Esgrima La Plata,211
241671,M. Schuhen,187.96,DE,SV Sandhausen,211
241671,J. Knudsen,185.42,DK,Ipswich Town,211
241671,Q. Martinus,182.88,CW,Urawa Red Diamonds,211
241671,G. Gianniotas,175.26,GR,AEK Athens,211
241671,F. De Paul,182.88,CL,Universidad de Chile,211
241671,Kangin Lee,172.72,KR,Valencia CF,211
241671,N. Carreño,175.26,CO,Patriotas Boyacá FC,211
241671,J. Sánchez,177.8,CO,Junior FC,211
241671,Lee Jae Sung,187.96,KR,Jeonbuk Hyundai Motors,211
241671,Kim Eun Sun,182.88,KR,Suwon Samsung Bluewings,211
241671,D. Moreno,177.8,CO,Deportivo de La Coruña,211
241671,A. Isaksson,195.58,SE,Djurgårdens IF,211
241671,V. van Crooij,177.8,NL,PEC Zwolle,211
241671,M. D'Alessandro,172.72,IT,Udinese,211
241671,R. Windbichler,182.88,AT,Ulsan Hyundai FC,211
241671,C. Corvalán,177.8,AR,Unión de Santa Fe,211
241671,R. Raldes,180.34,BO,,211
241671,C. Adam,185.42,gb-sct,Stoke City,211
241671,Renaldo Justinho,180.34,BR,Botafogo,211
241671,Y. Wissa,180.34,FR,FC Lorient,211
241671,A. Saldívar,182.88,MX,U.N.A.M.,211
241671,A. Stoian,177.8,RO,Crotone,211
241671,N. Obiora,187.96,NG,Boavista FC,211
241671,S. Salger,182.88,DE,DSC Arminia Bielefeld,211
241671,B. Meling,172.72,NO,Rosenborg BK,211
241671,Macarinho Louro,175.26,BR,Bahia,211
241671,S. Ireland,172.72,IE,Bolton Wanderers,211
241671,S. De Ridder,177.8,BE,Sporting Lokeren,211
241671,M. Coutadeur,170.18,FR,AC Ajaccio,211
241671,W. Grigg,180.34,GB-NIR,Wigan Athletic,211
241671,K. Barbarouses,170.18,NZ,Melbourne Victory,211
241671,Ricardo Ferreira,187.96,PT,Portimonense SC,211
241671,G. Belaud,177.8,FR,Stade Brestois 29,211
241671,Clerc,182.88,ES,CA Osasuna,211
241671,L. Mugni,182.88,AR,Club Atlético Lanús,211
241671,A. Faurlín,185.42,AR,RCD Mallorca,211
241671,M. Barbieri,180.34,AR,Rosario Central,211
241671,Javi Guerra,177.8,ES,Rayo Vallecano,211
241671,R. Braña,170.18,AR,Estudiantes de La Plata,211
241671,L. Benegas,180.34,AR,Universidad de Chile,211
241671,S. Hogan,180.34,IE,Aston Villa,211
241671,Pêpê,182.88,PT,Vitória Guimarães,211
241671,Park Joo Ho,175.26,KR,Ulsan Hyundai FC,211
241671,R. Maiello,177.8,IT,Frosinone,211
241671,B. Guillaume,187.96,BE,Nîmes Olympique,211
241671,Vinicius Trieiro,177.8,BR,Botafogo,211
241671,Christian Fernández,182.88,ES,Real Oviedo,211
241671,F. Fragapane,167.64,AR,Unión de Santa Fe,211
241671,A. Chipciu,177.8,RO,Sparta Praha,211
241671,E. Koulouris,185.42,GR,,211
241671,Raphael Paneira,182.88,BR,Grêmio,211
241671,C. Espinoza,167.64,AR,Boca Juniors,211
241671,C. Borja,180.34,CO,Deportivo Toluca,211
241671,M. Pouraliganji,187.96,IR,KAS Eupen,211
241671,Jailson Oliva,170.18,BR,Atlético Mineiro,211
241671,Jordi Mboula,182.88,ES,AS Monaco,211
241671,F. Hasani,187.96,MK,Al Raed,211
241671,J. Sambia,185.42,FR,Montpellier HSC,211
241671,Jorge Sáenz,193.04,ES,CD Tenerife,211
241671,P. Mahlambi,172.72,ZA,,211
241671,D. McGoldrick,182.88,IE,Sheffield United,211
241671,G. Kagelmacher,182.88,UY,KV Kortrijk,211
241671,N. Leali,193.04,IT,Perugia,211
241671,M. Pospíšil,177.8,CZ,Jagiellonia Białystok,211
241671,A. Aguerre,180.34,AR,Newell's Old Boys,211
241671,M. Robak,182.88,PL,Śląsk Wrocław,211
241671,Javi Márquez,177.8,ES,Gimnàstic de Tarragona,211
241671,C. Ramos,182.88,PE,Al Nassr,211
241671,T. Bunbury,187.96,US,New England Revolution,211
241671,D. Cvetinović,185.42,RS,Yokohama F. Marinos,211
241671,L. Ajorque,195.58,FR,RC Strasbourg Alsace,211
241671,R. Nissen Kristensen,185.42,DK,Ajax,211
241671,T. Hiariej,177.8,NL,Central Coast Mariners,211
241671,J. Marveaux,177.8,FR,GFC Ajaccio,211
241671,M. Kone,180.34,CI,BB Erzurumspor,211
241671,F. Holland,172.72,DE,SV Darmstadt 98,211
241671,C. Suárez,177.8,CL,CD Everton de Viña del Mar,211
241671,B. Safari,180.34,SE,Malmö FF,211
241671,M. Varnier,185.42,IT,Atalanta,211
241671,B. Kadrii,177.8,DK,Odense Boldklub,211
241671,J. Paredes,175.26,EC,,211
241671,Aitor García,175.26,ES,CF Rayo Majadahonda,211
241671,L. Spalvis,187.96,LT,1. FC Kaiserslautern,211
241671,M. Stoppelkamp,180.34,DE,MSV Duisburg,211
241671,T. Itō,162.56,JP,Hamburger SV,211
241671,Nenê,182.88,BR,Moreirense FC,211
241671,C. Strohdiek,193.04,DE,SC Paderborn 07,211
241671,J. Brabec,187.96,CZ,Çaykur Rizespor,211
241671,S. Çikalleshi,185.42,AL,Göztepe SK,211
241671,L. García,182.88,MX,Deportivo Toluca,211
241671,M. Wasilewski,185.42,PL,Wisła Kraków,211
241671,S. Griesbeck,187.96,DE,1. FC Heidenheim 1846,211
241671,J. Benítez,177.8,AR,CD Universidad de Concepción,211
241671,Diogildo Peixe,180.34,BR,Sport Club do Recife,211
241671,N. Ibáñez,185.42,AR,Newell's Old Boys,211
241671,I. Uche,172.72,NG,Gimnàstic de Tarragona,211
241671,D. Dessena,182.88,IT,Cagliari,211
241671,R. Ovelar,180.34,PY,Millonarios FC,211
241671,V. Mannone,187.96,IT,Reading,211
241671,J. Gillet,180.34,BE,Standard de Liège,211
241671,L. Venuti,175.26,IT,Lecce,211
241671,J. Meneses,162.56,CL,Club León,211
241671,G. Maniatis,175.26,GR,Alanyaspor,211
241671,A. Mabil,177.8,AU,FC Midtjylland,211
241671,M. Olivera,180.34,UY,Fiorentina,211
241671,J. Madueña,177.8,MX,Cruz Azul,211
241671,R. Kurzawa,182.88,PL,Amiens SC,211
241671,F. Pellegrino,198.12,AR,Club Atlético Huracán,211
241671,N. Ampomah,175.26,GH,Waasland-Beveren,211
241671,C. Fuentes,170.18,CL,Universidad Católica,211
241671,O. Burke,187.96,gb-sct,West Bromwich Albion,211
241671,Sandro Manoel,175.26,BR,Al Taawoun,211
241671,K. Dowell,185.42,GB,Everton,211
241671,N. Leguizamón,180.34,AR,Club Atlético Colón,211
241671,G. Espinoza,177.8,CL,Universidad de Chile,211
241671,A. Balić,180.34,HR,Udinese,211
241671,M. Dos Santos,182.88,AR,CD Leganés,211
241671,Breno Bemposta,175.26,BR,Ceará Sporting Club,211
241671,B. Capon,180.34,BE,KV Oostende,211
241671,C. Hudson-Odoi,177.8,GB,Chelsea,211
241671,Ruiz de Galarreta,175.26,ES,UD Las Palmas,211
241671,V. Osimhen,185.42,NG,Sporting de Charleroi,211
241671,Mauro Júnior,170.18,BR,PSV,211
241671,M. Casierra,175.26,CO,Deportivo Pasto,211
241671,L. Cáceda,190.5,PY,,211
241671,B. Nieuwkoop,180.34,NL,Feyenoord,211
241671,M. Cash,177.8,GB,Nottingham Forest,211
241671,P. Huntington,190.5,GB,Preston North End,211
241671,A. Paločević,180.34,RS,CD Nacional,211
241671,L. Sequeira,172.72,AR,Belgrano de Córdoba,211
241671,A. Bouka Moutou,175.26,CG,Dijon FCO,211
241671,I. Saadi,180.34,DZ,RC Strasbourg Alsace,211
241671,J. Shackell,193.04,GB,Lincoln City,211
241671,D. Wheater,195.58,GB,Bolton Wanderers,211
241671,L. Tomlin,180.34,GB,Cardiff City,211
241671,N. Viola,180.34,IT,Benevento,211
241671,O. Shevchenko,187.96,UA,Shakhtar Donetsk,211
241671,Marlinito Dias,187.96,BR,Cruzeiro,211
241671,Marc Cardona,182.88,ES,SD Eibar,211
241671,J. Rivierez,182.88,FR,FC Metz,211
241671,A. Crescenzi,177.8,IT,Hellas Verona,211
241671,José Arnáiz,175.26,ES,CD Leganés,211
241671,L. Giannetti,182.88,AR,Vélez Sarsfield,211
241671,R. Boffin,195.58,BE,Antalyaspor,211
241671,R. Ramírez,170.18,PY,Deportes Tolima,211
241671,D. von Ballmoos,193.04,CH,BSC Young Boys,211
241671,T. Carson,185.42,GB-NIR,Motherwell,211
241671,T. Tawatha,172.72,IL,Eintracht Frankfurt,211
241671,J. Martins Pereira,182.88,FR,FC Lorient,211
241671,P. Gallagher,185.42,gb-sct,Preston North End,211
241671,M. Morrison,182.88,GB,Birmingham City,211
241671,C. Fierro,175.26,MX,Monarcas Morelia,211
241671,Bruno Moreira,185.42,PT,Rio Ave FC,211
241671,F. Ayité,175.26,TG,Fulham,211
241671,F. Zuculini,175.26,AR,Club Atlético Colón,211
241671,J. Morrow,175.26,US,Toronto FC,211
241671,Vítor Gonçalves,172.72,PT,CD Nacional,211
241671,Wei Shihao,177.8,CN,Beijing Sinobo Guoan FC,211
241671,J. Cuffaut,180.34,FR,Valenciennes FC,211
241671,Y. Touzghar,177.8,TN,ESTAC Troyes,211
241671,L. Evans,185.42,gb-wls,Wigan Athletic,211
241671,Luan Sendeiro,180.34,BR,Internacional,211
241671,Iriome,185.42,ES,CD Lugo,211
241671,J. Cortés,170.18,MX,Santos Laguna,211
241671,E. Bologna,187.96,AR,River Plate,211
241671,A. Batalla,185.42,AR,Club Atlético Tigre,211
241671,M. Formica,177.8,AR,Newell's Old Boys,211
241671,J. Robinson,180.34,GB,Nottingham Forest,211
241671,Matheus Cunha,182.88,BR,RB Leipzig,211
241671,M. George,187.96,CR,FC Midtjylland,211
241671,Nino,170.18,ES,Elche CF,211
241671,X. Kouassi,172.72,CI,FC Sion,211
241671,G. Kerk,175.26,NL,FC Utrecht,211
241671,J. Bacuna,177.8,NL,Huddersfield Town,211
241671,Y. Boli,180.34,CI,Sint-Truidense VV,211
241671,Lasure,175.26,ES,Real Zaragoza,211
241671,J. Van Rankin,177.8,MX,Guadalajara,211
241671,S. Luperto,190.5,IT,Napoli,211
241671,Pita,187.96,ES,CD Lugo,211
241671,Dani Jiménez,177.8,ES,AD Alcorcón,211
241671,J. Williams,167.64,gb-wls,Crystal Palace,211
241671,Philipe Sampaio,190.5,BR,CD Feirense,211
241671,D. Sow,182.88,CH,BSC Young Boys,211
241671,Sevinho Santos,180.34,BR,Cruzeiro,211
241671,M. Pajač,185.42,HR,Cagliari,211
