name,net_worth,gender,nationality,birthday,age,is_alive,death,birthDate,deathDate,category,height
Natalie Dreyfuss,,,,,,,,1987-02-25,,Actress,157.0
Natalie Ganzhorn,,,,,,,,,,Actress,161.0
Natalie Gumede,,,,,,,,1984-03-20,,Actress,173.0
Natalie Krill,,,,,,,,1983-02-04,,Actress,171.0
Natalie Lisinska,,,,,,,,1982-01-11,,Actress,178.0
Natalie Lowe,,,,,,,,,,None,177.0
Natalie Moorhead,,,,,,,,1901-07-27,1992-10-06,Actress,157.0
Natalie Pack,,,,,,,,1989-03-30,,Actress,183.0
Natalie Pinkham,,,,,,,,1978-09-21,,Producer,166.0
Natalie Press,,,,,,,,1973-08-15,,Actress,160.0
Natalie Roles,,,,,,,,1968-09-08,,Actress,170.0
Natalie Schafer,,,,,,,,1900-11-05,1991-04-10,Actress,163.0
Natalie Zea,,,,,,,,1975-03-17,,Actress,165.0
Natasha Bassett,,,,,,,,,,Actress,175.0
Natasha Culzac,,,,,,,,,,Actress,187.0
Natasha Jonas,,,,,,,,1984-06-18,,Actress,173.0
Natasha Leigh,,,,,,,,,,Actress,166.0
Natasha Little,,,,,,,,1969-10-02,,Actress,170.0
Natasha Liu Bordizzo,,,,,,,,1994-08-25,,Actress,170.0
Natasha Loring,,,,,,,,,,Actress,165.0
Natasha Negovanlis,,,,,,,,1990-04-03,,Actress,160.0
Natasha O&apos;Keeffe,,,,,,,,1986-12-01,,Actress,175.0
Natasha Rothwell,,,,,,,,1980-10-18,,Actress,175.0
Nate Corddry,,,,,,,,1977-09-08,,Actor,171.0
Nathalia Kaur,,,,,,,,1990-08-15,,Actress,178.0
Nathalie Boltt,,,,,,,,1973-07-19,,Actress,165.0
Nathan Parsons,,,,,,,,1988-06-16,,Actor,183.0
Natalie Horler,,,,,,,,1981-09-23,,Music Artist,163.0
Nathaniel Buzolic,,,,,,,,1983-08-04,,Actor,185.0
Nathaniel Arcand,,,,,,,,1971-11-13,,Actor,180.0
Nathaniel Curtis,,,,,,,,1990-12-29,,Actor,196.0
Nathaniel Lees,,,,,,,,,,Actor,185.0
Nathaniel Parker,,,,,,,,1962-05-18,,Actor,185.0
Naturi Naughton,,,,,,,,1984-05-20,,Actress,152.0
Nauheed Cyrusi,,,,,,,,1982-10-19,,Actress,160.0
Naveen Kasturia,,,,,,,,1985-01-26,,Actor,173.0
Naveen Polishetty,,,,,,,,1989-12-27,,Actor,178.0
Navi Rawat,,,,,,,,1977-06-05,,Actress,168.0
Navin Chowdhry,,,,,,,,,,Actor,173.0
Navneet Kaur Dhillon,,,,,,,,1992-09-23,,Actress,168.0
Nazaneen Ghaffar,,,,,,,,,,None,160.0
Nazneen Contractor,,,,,,,,1982-08-26,,Actress,163.0
Necar Zadegan,,,,,,,,1982-06-20,,Actress,174.0
Neal Bledsoe,,,,,,,,1981-03-26,,Actor,191.0
Nectar Rose,,,,,,,,,,Actress,168.0
Neeraj Kabi,,,,,,,,1968-03-12,,Actor,178.0
Neeru Bajwa,,,,,,,,1980-08-26,,Actress,160.0
Neelam Verma,,,,,,,,,,Actress,175.0
Natti Natasha,,,,,,,,1986-12-10,,Music Artist,157.0
Neha Dhupia,,,,,,,,1980-08-27,,Actress,168.0
Neha Hinge,,,,,,,,1991-04-30,,Actress,170.0
Neil Brown Jr.,,,,,,,,1980-06-19,,Actor,175.0
Neil Dudgeon,,,,,,,,1961-01-02,,Actor,178.0
Neil Grayston,,,,,,,,1981-03-24,,Actor,173.0
Neil Fingleton,,,,,,,,1980-12-18,2017-02-25,Actor,233.0
Neil Hannon,,,,,,,,1970-11-07,,Actor,170.0
Neil Nitin Mukesh,,,,,,,,1982-01-15,,Actor,168.0
Neil Ruddock,,,,,,,,1968-05-09,,Actor,188.0
Neil Sandilands,,,,,,,,,,Actor,178.0
Neil Stuke,,,,,,,,1967-02-22,,Actor,173.0
Nell Hudson,,,,,,,,1990-11-19,,Actress,163.0
Neil Tennant,,,,,,,,1954-07-10,,Composer,179.0
Nell Tiger Free,,,,,,,,1999-10-13,,Actress,170.0
Nell McAndrew,,,,,,,,1973-11-06,,Additional Crew,175.0
Nessa,,,,,,,,1984-05-06,,Producer,171.0
Nesta Cooper,,,,,,,,1993-12-11,,Actress,173.0
Nelson Franklin,,,,,,,,1985-07-02,,Actor,196.0
Neva Patterson,,,,,,,,1920-02-10,2010-12-14,Actress,173.0
Nev Schulman,,,,,,,,1984-09-26,,Writer,185.0
Neve McIntosh,,,,,,,,1972-04-09,,Actress,178.0
Nhut Le,,,,,,,,,,Actor,152.0
Niall MacGinnis,,,,,,,,1913-03-29,1977-01-06,Actor,182.0
Niamh Algar,,,,,,,,1992-06-28,,Actress,170.0
Niamh McGrady,,,,,,,,,,Actress,170.0
Nic Westaway,,,,,,,,1989-01-20,,Actor,187.0
Nicholas Colasanto,,,,,,,,1924-01-19,1985-02-12,Actor,173.0
Nicholas D&apos;Agosto,,,,,,,,1980-04-17,,Actor,188.0
Nicholas Hamilton,,,,,,,,2000-05-04,,Actor,183.0
Nicholas Lea,,,,,,,,1962-06-22,,Actor,185.0
Nichole Galicia,,,,,,,,1987-10-21,,Actress,174.0
Nichole Hiltz,,,,,,,,1978-09-03,,Actress,170.0
Nichole Sakura,,,,,,,,1989-12-15,,Actress,170.0
Nicholle Tom,,,,,,,,,,Actress,171.0
Nick Blood,,,,,,,,1982-03-20,,Actor,178.0
Nick Brimble,,,,,,,,1944-07-22,,Actor,193.0
Niamh Walsh,,,,,,,,,,Actress,171.0
Nick Chinlund,,,,,,,,1961-11-18,,Actor,189.0
Nick Cravat,,,,,,,,1912-01-11,1994-01-29,Actor,163.0
Nick E. Tarabay,,,,,,,,1975-08-28,,Actor,180.0
Nick Gehlfuss,,,,,,,,,,None,186.0
Nick Grimshaw,,,,,,,,1984-08-14,,Actor,187.0
Nick Hewer,,,,,,,,1944-02-17,,Actor,173.0
Nick Knowles,,,,,,,,,,Producer,188.0
Nick Sandow,,,,,,,,1966-08-03,,Actor,183.0
Nick Stabile,,,,,,,,,,Actor,183.0
Nick Thune,,,,,,,,1979-12-08,,Actor,192.0
Nick Zinner,,,,,,,,1974-12-08,,Music Department,170.0
Nicki Aycox,,,,,,,,1975-05-26,2022-11-16,Actress,163.0
Nicki Clyne,,,,,,,,1983-02-11,,Actress,165.0
Nicklas Bendtner,,,,,,,,1988-01-16,,Actor,194.0
Nicky Byrne,,,,,,,,1978-10-09,,Actor,177.0
Nicky Campbell,,,,,,,,1961-04-10,,None,182.0
Nicky Jam,,,,,,,,1981-03-17,,Music Artist,175.0
Nicky Katt,,,,,,,,1970-05-11,,Actor,178.0
Nicol Williamson,,,,,,,,1936-09-14,2011-12-16,Actor,188.0
Nicola Coughlan,,,,,,,,1987-01-09,,Actress,155.0
Nicola McLean,,,,,,,,1981-09-16,,None,168.0
Nicola Posener,,,,,,,,,,Actress,163.0
Nicola Stapleton,,,,,,,,1974-08-09,,Actress,156.0
Nicola Sturgeon,,,,,,,,1970-07-19,,Actress,160.0
Nicola Thorp,,,,,,,,1988-09-30,,Actress,175.0
Nicole Barber-Lane,,,,,,,,,,Actress,160.0
Nicole Byer,,,,,,,,,,Actress,170.0
Nicole Chamoun,,,,,,,,,,Actress,168.0
Nicole DeHuff,,,,,,,,1975-01-06,2005-02-16,Actress,165.0
Nicole Faraday,,,,,,,,,,Actress,170.0
Nicole Gale Anderson,,,,,,,,1990-08-29,,Actress,160.0
Nicole LaLiberte,,,,,,,,,,Actress,173.0
Nicole Maines,,,,,,,,1997-10-07,,Actress,171.0
Nicole Polizzi,,,,,,,,,,None,142.0
Nicole Steinwedell,,,,,,,,1981-04-02,,Actress,180.0
Nidhhi Agerwal,,,,,,,,1993-08-17,,Actress,165.0
Nigel Bruce,,,,,,,,1895-02-04,1953-10-08,Actor,183.0
Nigel Farage,,,,,,,,1964-04-03,,Actor,173.0
Nigel Havers,,,,,,,,1951-11-06,,Actor,178.0
Nigel Hawthorne,,,,,,,,1929-04-05,2001-12-26,Actor,182.0
Nigel Le Vaillant,,,,,,,,1958-06-11,,Actor,181.0
Nika King,,,,,,,,,,Actress,178.0
Nikesha Patel,,,,,,,,1990-07-20,,Actress,157.0
Niki Koss,,,,,,,,,,Actress,160.0
Nikita Dutta,,,,,,,,1990-11-13,,Actress,165.0
Nikitin Dheer,,,,,,,,1980-03-17,,Actor,189.0
Nikka Costa,,,,,,,,1972-06-04,,Actress,157.0
Nikki Amuka-Bird,,,,,,,,1976-02-27,,Actress,170.0
Nikki Deloach,,,,,,,,1979-09-09,,Actress,165.0
Nikki Galrani,,,,,,,,1993-01-03,,Actress,158.0
Nikki Glaser,,,,,,,,1984-06-01,,Writer,175.0
Nikki Hahn,,,,,,,,2002-11-13,,Actress,160.0
Nikki Runeckles,,,,,,,,1991-05-28,,Actress,155.0
Nikola Djuricko,,,,,,,,1974-07-09,,Actor,185.0
Nikkie de Jager,,,,,,,,1994-03-02,,Actress,190.0
Nikki Ziering,,,,,,,,1971-08-09,,Actress,175.0
Nikolaj Lie Kaas,,,,,,,,1973-05-22,,Actor,187.0
Nimrat Kaur,,,,,,,,1982-03-13,,Actress,163.0
Nina Arianda,,,,,,,,1984-09-18,,Actress,173.0
Nina Foch,,,,,,,,1924-04-20,2008-12-05,Actress,173.0
Nina Lisandrello,,,,,,,,,,Actress,173.0
Nina Muschallik,,,,,,,,1976-11-04,2020-05-27,Actress,160.0
Nina Mae McKinney,,,,,,,,1912-06-12,1967-05-03,Actress,160.0
Nina Senicar,,,,,,,,1985-11-11,,Actress,174.0
Nina van Pallandt,,,,,,,,1932-07-15,,Actress,169.0
Nina Wadia,,,,,,,,1968-12-18,,Actress,157.0
Nino Manfredi,,,,,,,,1921-03-22,2004-06-04,Actor,175.0
Nirupa Roy,,,,,,,,1931-01-04,2004-10-13,Actress,160.0
Nischelle Turner,,,,,,,,1975-02-11,,Producer,170.0
Nishi Munshi,,,,,,,,1987-09-01,,Actress,165.0
Nita Naldi,,,,,,,,1894-11-13,1961-02-17,Actress,171.0
Nita Talbot,,,,,,,,1930-08-08,,Actress,174.0
Nisha Agarwal,,,,,,,,,,Actress,155.0
Nithya Menen,,,,,,,,1988-04-08,,Actress,154.0
Nivin Pauly,,,,,,,,1984-10-11,,Actor,175.0
Nivetha Thomas,,,,,,,,1995-11-02,,Actress,152.0
Nina Nesbitt,,,,,,,,,,Actress,171.0
Noah Bean,,,,,,,,1978-08-20,,Actor,180.0
Noa Tishby,,,,,,,,1977-05-22,,Actress,168.0
Noah Segan,,,,,,,,1983-10-05,,Actor,175.0
Noel Fielding,,,,,,,,1973-05-21,,Actor,181.0
Noëlle Renée Bercy,,,,,,,,,,Actress,165.0
Nonso Anozie,,,,,,,,1978-11-17,,Actor,198.0
Nora Fatehi,,,,,,,,1992-02-06,,Actress,163.0
Nora Zehetner,,,,,,,,1981-02-05,,Actress,165.0
Norah O&apos;Donnell,,,,,,,,1974-01-23,,Editorial Department,170.0
Norma Kuhling,,,,,,,,,,Actress,170.0
Norma Shearer,,,,,,,,1902-08-10,1983-06-12,Actress,155.0
Norma Talmadge,,,,,,,,1894-05-26,1957-12-24,Actress,163.0
Norman Lovett,,,,,,,,1946-10-31,,Actor,178.0
Norman Wisdom,,,,,,,,1915-02-04,2010-10-04,Actor,157.0
Nosher Powell,,,,,,,,1928-08-15,2013-04-20,Actor,189.0
Nyle DiMarco,,,,,,,,1989-05-08,,Actor,188.0
O-T Fagbenle,,,,,,,,1981-01-22,,Actor,183.0
O.J. Simpson,,,,,,,,1947-07-09,,Actor,185.0
O&apos;Shea Jackson Jr.,,,,,,,,1991-02-24,,Actor,182.0
Obi Ndefo,,,,,,,,,,Actor,192.0
Obba Babatundé,,,,,,,,1951-12-01,,Actor,174.0
Odessa Young,,,,,,,,1998-01-11,,Actress,165.0
Oded Fehr,,,,,,,,1970-11-23,,Actor,187.0
Odette Annable,,,,,,,,1985-05-10,,Actress,174.0
Oksana Platero,,,,,,,,1988-10-29,,Actress,157.0
Offset,,,,,,,,1991-12-14,,Music Artist,174.0
Ólafur Darri Ólafsson,,,,,,,,1973-03-03,,Actor,191.0
Oleg Prudius,,,,,,,,1972-07-04,,Actor,189.0
Oleg Taktarov,,,,,,,,1967-08-26,,Actor,183.0
Oleksandr Usyk,,,,,,,,,,Actor,191.0
Olga Fonda,,,,,,,,,,Actress,169.0
Olga Kurkulina,,,,,,,,1971-05-18,,Actress,184.0
Olive Borden,,,,,,,,1906-07-14,1947-10-01,Actress,163.0
Olive Gray,,,,,,,,1994-12-16,,Actress,157.0
Oliver Masucci,,,,,,,,1968-12-06,,Actor,187.0
Oliver Stark,,,,,,,,1991-06-27,,Actor,188.0
Olivia Chenery,,,,,,,,1989-03-11,,Actress,170.0
Olivia Cooke,,,,,,,,1993-12-27,,Actress,166.0
Olivia Deeble,,,,,,,,2002-08-04,,Actress,166.0
Olivia DeJonge,,,,,,,,1998-04-30,,Actress,160.0
Olivia Hallinan,,,,,,,,,,Actress,168.0
Olivia Hamnett,,,,,,,,1943-02-13,2001-11-01,Actress,175.0
Olivia Luccardi,,,,,,,,1989-05-17,,Actress,165.0
Olivia Olson,,,,,,,,1992-05-21,,Actress,169.0
Olivia Rodrigo,,,,,,,,2003-02-20,,Music Artist,166.0
Olivia Pierson,,,,,,,,1989-08-20,,None,169.0
Olivia Sanabia,,,,,,,,,,Actress,165.0
Olivia Scott Welch,,,,,,,,1998-02-11,,Actress,170.0
Olivia Rose Keegan,,,,,,,,1999-11-22,,Actress,171.0
Olivia Stuck,,,,,,,,1999-03-23,,Actress,159.0
Olivia Swann,,,,,,,,,,Actress,178.0
Olivia Taylor Dudley,,,,,,,,1985-11-04,,Actress,160.0
Olivia Tennet,,,,,,,,1991-01-04,,Actress,165.0
Olivia Vinall,,,,,,,,,,Actress,166.0
Olivier Richters,,,,,,,,,,Actor,218.00000000000003
Olympia Valance,,,,,,,,,,Actress,170.0
Omar Sy,,,,,,,,1978-01-20,,Actor,190.0
Omi Vaidya,,,,,,,,,,Actor,164.0
Omid Djalili,,,,,,,,1965-09-30,,Actor,168.0
Omid Abtahi,,,,,,,,1979-07-12,,Actor,172.0
Ona Grauer,,,,,,,,1975-11-16,,Actress,169.0
Onew,,,,,,,,1989-12-14,,Actor,178.0
Oona Laurence,,,,,,,,2002-08-01,,Actress,160.0
Ornella Muti,,,,,,,,1955-03-09,,Actress,168.0
Orla Brady,,,,,,,,1961-03-28,,Actress,163.0
Orianthi,,,,,,,,1985-01-22,,Actress,165.0
Orson Bean,,,,,,,,1928-07-22,2020-02-07,Actor,183.0
Oskar Werner,,,,,,,,1922-11-13,1984-10-23,Actor,175.0
Osric Chau,,,,,,,,1986-07-20,,Actor,173.0
Oti Mabuse,,,,,,,,1990-08-08,,Actress,163.0
Owain Arthur,,,,,,,,1983-03-05,,Actor,172.0
Otmara Marrero,,,,,,,,1989-03-01,,Actress,170.0
Owen Teague,,,,,,,,1998-12-08,,Actor,180.0
Owen Teale,,,,,,,,1961-05-20,,Actor,188.0
Ozuna,,,,,,,,,,Music Artist,166.0
P.H. Moriarty,,,,,,,,1939-02-27,,Actor,183.0
P.J. Soles,,,,,,,,1950-07-17,,Actress,165.0
Paddy McGuinness,,,,,,,,1973-08-14,,Actor,185.0
Pablo Motos,,,,,,,,1965-08-31,,Director,164.0
Paige Sandhu,,,,,,,,,,Actress,170.0
Olivia Wayne,,,,,,,,,,Actress,160.0
Paige Spiranac,,,,,,,,1993-03-26,,Actress,168.0
Paige VanZant,,,,,,,,1994-03-26,,Actress,163.0
Pallavi Kulkarni,,,,,,,,,,Actress,150.0
Pallavi Sharda,,,,,,,,1990-03-05,,Actress,163.0
Paloma Baeza,,,,,,,,1975-05-01,,Actress,160.0
Pam Stone,,,,,,,,1959-09-30,,Actress,185.0
Pamela Bellwood,,,,,,,,1944-06-26,,Actress,163.0
Pamela Hensley,,,,,,,,1950-10-03,,Actress,170.0
Pamela Salem,,,,,,,,1944-01-22,,Actress,168.0
Pamela Stephenson,,,,,,,,1949-12-04,,Actress,163.0
Pamelyn Ferdin,,,,,,,,1959-02-04,,Actress,157.0
Pamela Tiffin,,,,,,,,1942-10-13,2020-12-02,Actress,170.0
Pana Hema Taylor,,,,,,,,,,Actor,173.0
Pankaj Tripathi,,,,,,,,1976-09-05,,Actor,171.0
Paola Andino,,,,,,,,1998-03-22,,Actress,161.0
Paola Núñez,,,,,,,,1978-04-08,,Actress,168.0
Parineeti Chopra,,,,,,,,1988-10-22,,Actress,160.0
Paris Berelc,,,,,,,,1998-12-29,,Actress,164.0
Paris Jefferson,,,,,,,,1970-03-06,,Actress,162.0
Parisa Fitz-Henley,,,,,,,,1977-07-22,,Actress,177.0
Park Hae-Jin,,,,,,,,,,Actor,186.0
Park Hyung-sik,,,,,,,,1991-11-16,,Actor,184.0
Park Seo-joon,,,,,,,,1988-12-16,,Actor,185.0
Parker Sawyers,,,,,,,,1983-05-24,,Actor,193.0
Parker Stevenson,,,,,,,,1952-06-04,,Actor,183.0
Parmeet Sethi,,,,,,,,1961-10-14,,Actor,178.0
Parminder Nagra,,,,,,,,1975-10-05,,Actress,160.0
Parry Shen,,,,,,,,1973-06-26,,Actor,170.0
Parul Gulati,,,,,,,,1991-08-06,,Actress,165.0
Parvathy Thiruvothu,,,,,,,,1988-04-07,,Actress,157.0
Parveen Babi,,,,,,,,1949-04-04,2005-01-20,Actress,170.0
Parvin Dabas,,,,,,,,1974-07-12,,Actor,170.0
Pascale Hutton,,,,,,,,1979-06-14,,Actress,168.0
Passenger,,,,,,,,,,Music Artist,179.0
Pat Crawford Brown,,,,,,,,1929-06-29,2019-07-02,Actress,160.0
Pat Priest,,,,,,,,1936-08-15,,Actress,168.0
Pat Hingle,,,,,,,,1924-07-19,2009-01-03,Actor,178.0
Patch Darragh,,,,,,,,,,Actor,185.0
Patina Miller,,,,,,,,1984-11-06,,Actress,168.0
Patricia Arquette,,,,,,,,1968-04-08,,Actress,157.0
Patricia Kara,,,,,,,,1972-02-25,,Actress,168.0
Patricia Manterola,,,,,,,,1972-04-23,,Actress,170.0
Patricia Pearcy,,,,,,,,1946-09-10,,Actress,165.0
Patricia Tallman,,,,,,,,1957-09-04,,Actress,173.0
Patrick Baladi,,,,,,,,1971-12-25,,Actor,178.0
Patrick Fischler,,,,,,,,1969-12-29,,Actor,173.0
Patrick Heusinger,,,,,,,,1981-02-14,,Actor,183.0
Patrick Labyorteaux,,,,,,,,1965-07-22,,Actor,175.0
Patrick Malahide,,,,,,,,1945-03-24,,Actor,184.0
Patrick McGoohan,,,,,,,,1928-03-19,2009-01-13,Actor,188.0
Patrick Sabongui,,,,,,,,1975-01-09,,Actor,180.0
Patrika Darbo,,,,,,,,1948-04-06,,Actress,160.0
Patsy Kelly,,,,,,,,1910-01-12,1981-09-24,Actress,159.0
Patti Clare,,,,,,,,,,Actress,162.0
Patti Deutsch,,,,,,,,1943-12-16,2017-07-26,Actress,156.0
Paul Cattermole,,,,,,,,1977-03-07,2023-04-06,Actor,175.0
Paul Darrow,,,,,,,,1941-05-02,2019-06-03,Actor,178.0
Paul Henreid,,,,,,,,1908-01-10,1992-03-29,Director,191.0
Paul Joseph Watson,,,,,,,,1982-05-24,,Producer,188.0
Paul Kagame,,,,,,,,1957-10-23,,None,188.0
Paul Lieberstein,,,,,,,,1967-02-22,,Producer,177.0
Paul McCrane,,,,,,,,1961-01-19,,Actor,170.0
Paul Mescal,,,,,,,,1996-02-02,,Actor,180.0
Paul Rust,,,,,,,,1981-04-12,,Actor,171.0
Paul Shenar,,,,,,,,1936-02-12,1989-10-11,Actor,187.0
Paul Sinha,,,,,,,,1970-05-28,,Actor,173.0
Paul Thomas Anderson,,,,,,,,1970-06-26,,Director,179.0
Paul Wahlberg,,,,,,,,1964-03-20,,Additional Crew,157.0
Paul Walter Hauser,,,,,,,,1986-10-15,,Actor,175.0
Paula Malcomson,,,,,,,,1970-06-01,,Actress,166.0
Paula Prentiss,,,,,,,,1938-03-04,,Actress,176.0
Paula Trickey,,,,,,,,1966-03-27,,Actress,170.0
Paulette Goddard,,,,,,,,1910-06-03,1990-04-23,Actress,160.0
Paulina Chávez,,,,,,,,,,Actress,165.0
Pauline Quirke,,,,,,,,1959-07-08,,Actress,168.0
Payel Sarkar,,,,,,,,1978-02-10,,Actress,168.0
Pearl Bailey,,,,,,,,1918-03-29,1990-08-17,Actress,169.0
Payal Rohatgi,,,,,,,,1980-11-09,,Actress,168.0
Pearl Mackie,,,,,,,,1987-05-29,,Actress,168.0
Pearl Thusi,,,,,,,,,,Actress,169.0
Pedro Pascal,,,,,,,,1975-04-02,,Actor,179.0
Peggie Castle,,,,,,,,1927-12-22,1973-08-11,Actress,170.0
Peggy Ann Garner,,,,,,,,1932-02-03,1984-10-16,Actress,163.0
Pell James,,,,,,,,1977-04-30,,Actress,163.0
Penelope Keith,,,,,,,,1940-04-02,,Actress,178.0
Penelope Mitchell,,,,,,,,1991-07-24,,Actress,175.0
Penny Johnson Jerald,,,,,,,,1961-03-14,,Actress,165.0
Pepi Sonuga,,,,,,,,1993-09-08,,Actress,165.0
Perdita Weeks,,,,,,,,1985-12-25,,Actress,163.0
Peri Baumeister,,,,,,,,,,Actress,171.0
Perizaad Zorabian,,,,,,,,1973-10-23,,Actress,163.0
Pernilla August,,,,,,,,1958-02-13,,Actress,173.0
Perry Fenwick,,,,,,,,1962-05-29,,Actor,171.0
Perry Mattfeld,,,,,,,,1994-03-29,,Actress,178.0
Persis Khambatta,,,,,,,,1948-10-02,1998-08-18,Actress,171.0
Peta Sergeant,,,,,,,,,,Actress,175.0
Pete Buttigieg,,,,,,,,1982-01-19,,Actor,173.0
Paulo Dybala,,,,,,,,1993-11-15,,Actor,177.0
Pete Postlethwaite,,,,,,,,1946-02-07,2011-01-02,Actor,175.0
Per Mertesacker,,,,,,,,1984-09-29,,Actor,200.0
Peter Cambor,,,,,,,,1978-09-28,,Actor,196.0
Peter Franzén,,,,,,,,1971-08-14,,Actor,178.0
Peter Gadiot,,,,,,,,1985-01-02,,Actor,180.0
Peter Jurasik,,,,,,,,1950-04-25,,Actor,180.0
Peter Kelamis,,,,,,,,1967-12-11,,Actor,173.0
Peter Lupus,,,,,,,,1932-06-17,,Actor,193.0
Peter Macon,,,,,,,,,,Actor,183.0
Peter Ebdon,,,,,,,,1970-08-27,,None,184.0
Peter Mullan,,,,,,,,1959-11-02,,Actor,173.0
Peter Outerbridge,,,,,,,,1966-06-30,,Actor,178.0
Peter Purves,,,,,,,,1939-02-10,,Actor,185.0
Peter Scanavino,,,,,,,,1980-02-29,,Actor,183.0
Peter Stickles,,,,,,,,1976-10-08,,Actor,178.0
Peter Ustinov,,,,,,,,1921-04-16,2004-03-28,Actor,177.0
Peter Wingfield,,,,,,,,1962-09-05,,Actor,183.0
Peter Wyngarde,,,,,,,,1927-08-23,2018-01-15,Actor,176.0
Peyton Kennedy,,,,,,,,2004-01-04,,Actress,175.0
Peyton Meyer,,,,,,,,1998-11-24,,Actor,174.0
Phil Fondacaro,,,,,,,,1958-11-08,,Actor,107.0
Phil Silvers,,,,,,,,1911-05-11,1985-11-01,Actor,180.0
Philip Glenister,,,,,,,,1963-02-10,,Actor,182.0
Philip Winchester,,,,,,,,1981-03-24,,Actor,185.0
Philippa Coulthard,,,,,,,,1993-11-25,,Actress,170.0
Philippa Forrester,,,,,,,,1968-09-20,,Producer,168.0
Philippe Coutinho,,,,,,,,,,Actor,171.0
Philippa Northeast,,,,,,,,1994-09-23,,Actress,164.0
Philippe Noiret,,,,,,,,1930-10-01,2006-11-23,Actor,185.0
Phillipa Soo,,,,,,,,1990-05-31,,Actress,171.0
Phill Jupitus,,,,,,,,1962-06-25,,Actor,183.0
Phina Oruche,,,,,,,,1969-08-31,,Actress,171.0
Phoebe Dynevor,,,,,,,,1995-04-17,,Actress,165.0
Phoebe Bridgers,,,,,,,,1994-08-17,,Music Artist,164.0
Phoebe Fox,,,,,,,,1987-04-16,,Actress,157.0
Phoebe Waller-Bridge,,,,,,,,1985-07-14,,Actress,177.0
Phyllis Kirk,,,,,,,,1927-09-18,2006-10-19,Actress,161.0
Phyllis Povah,,,,,,,,1893-07-21,1975-08-07,Actress,171.0
Pia Mia,,,,,,,,1996-09-19,,Actress,165.0
Pia Miller,,,,,,,,,,Actress,175.0
Pia Wurtzbach,,,,,,,,1989-09-24,,Actress,173.0
Pico Alexander,,,,,,,,1991-06-03,,Actor,185.0
Pier Angeli,,,,,,,,1932-06-19,1971-09-10,Actress,152.0
Pierfrancesco Favino,,,,,,,,1969-08-24,,Actor,180.0
Pihla Viitala,,,,,,,,1982-09-30,,Actress,169.0
Pip Torrens,,,,,,,,1960-06-02,,Actor,185.0
Piper Curda,,,,,,,,1997-08-16,,Actress,155.0
Piper Laurie,,,,,,,,1932-01-22,,Actress,164.0
Pippa Black,,,,,,,,1982-10-16,,Actress,160.0
Pixie Geldof,,,,,,,,1990-09-17,,None,168.0
Polly Bergen,,,,,,,,1930-07-14,2014-09-20,Actress,165.0
Polly Draper,,,,,,,,1955-06-15,,Actress,174.0
Pollyanna McIntosh,,,,,,,,1979-03-15,,Actress,180.0
Pollyanna Woodward,,,,,,,,,,None,170.0
Pom Klementieff,,,,,,,,1986-05-03,,Actress,170.0
Pooja Bedi,,,,,,,,1970-05-11,,Actress,171.0
Pooja Hegde,,,,,,,,1990-10-13,,Actress,168.0
Pooja Sawant,,,,,,,,1990-01-25,,Actress,163.0
Poonam Bajwa,,,,,,,,1989-04-05,,Actress,165.0
Playboi Carti,,,,,,,,1996-09-13,,Music Artist,185.0
Poorna Jagannathan,,,,,,,,1972-12-22,,Actress,169.0
Pope Francis,,,,,,,,1936-12-17,,Writer,176.0
Poppy Delevingne,,,,,,,,,,Actress,178.0
Poppy Drayton,,,,,,,,1991-06-07,,Actress,168.0
Poppy Lee Friar,,,,,,,,1995-04-16,,Actress,170.0
Porcelain Black,,,,,,,,,,Actress,178.0
Porsha Williams,,,,,,,,1981-06-22,,Producer,173.0
Portia Doubleday,,,,,,,,1988-06-22,,Actress,168.0
Post Malone,,,,,,,,1995-07-04,,Music Artist,183.0
Prachi Desai,,,,,,,,1988-09-12,,Actress,157.0
Pranav Mohanlal,,,,,,,,1990-07-13,,Actor,175.0
Pranutan Bahl,,,,,,,,1993-03-10,,Actress,165.0
Prasenjit Chatterjee,,,,,,,,1962-09-30,,Producer,173.0
Preeti Jhangiani,,,,,,,,1980-08-18,,Actress,165.0
Preetika Rao,,,,,,,,,,Actress,157.0
Prema Narayan,,,,,,,,1955-04-04,,Actress,168.0
Princess Eugenie,,,,,,,,1990-03-23,,None,165.0
Priscilla Faia,,,,,,,,1985-10-23,,Actress,164.0
Priscilla Lane,,,,,,,,1915-06-12,1995-04-04,Actress,159.0
Priscilla Quintana,,,,,,,,1992-08-11,,Actress,165.0
Prithviraj Sukumaran,,,,,,,,1982-10-16,,Actor,181.0
Priya Anand,,,,,,,,1986-09-17,,Actress,158.0
Priyamani,,,,,,,,1984-06-04,,Actress,168.0
Priyanka Chopra Jonas,,,,,,,,1982-07-18,,Actress,165.0
Professor Green,,,,,,,,,,Actor,191.0
Pruitt Taylor Vince,,,,,,,,1960-07-05,,Actor,177.0
Pua Magasiva,,,,,,,,1980-08-10,2019-05-11,Actor,180.0
Puja Banerjee,,,,,,,,1987-02-06,,Actress,157.0
Pulkit Samrat,,,,,,,,1983-12-29,,Actor,165.0
Q&apos;orianka Kilcher,,,,,,,,1990-02-11,,Actress,161.0
Quavo,,,,,,,,1991-04-02,,Music Artist,178.0
Quddus,,,,,,,,1980-07-10,,Actor,185.0
Queen Elizabeth II,,,,,,,,1926-04-21,2022-09-08,Additional Crew,163.0
